4061039	Goethe, the German poet, about Hafez, the Iranian poet: May the whole world fade away, Hafez, with you, with you alone I want to compete! Let us share pleasure and pain like twins to love like you, to drink like you, this shall be my pride, my life.”	1787362	گوته، شاعر آلمانی در مورد حافظ، شاعر ایرانی: اگر هم دنیا به سر آید، ای حافظ آسمانی آرزو دارم که تنها با تو و در کنار تو باشم و چون برادری، هم در شادی و هم در غمت شرکت جویم. ای طبع سخن گوی من، اکنون که از حافظ ملکوتی الهام گرفته ای به نیروی خود نغمه سرایی کن و آهنگی ناگفته پیش آر، زیرا امروز پیرتر و جوانتر از همیشه ای.
431044	I want my money back.	4088545	می خواهم پولم به من برگردانده شود.
306287	They spent the night on the beach.	4088550	آنها شب را در ساحل گذراندند.
246980	The time came when I had to leave Japan.	4088558	وقت آن رسیده بود که من مجبور شدم ژاپن را ترک کنم.
18154	I felt hungry.	4088566	گرسنگی را حس کردم.
4013947	We only have three options.	4088567	ما فقط سه گزینه داریم.
4097475	I don't like ice cream.	4088609	بستنی دوست ندارم.
4097479	Can I go swimming after noon?	4088595	می توانم بعد از ظهر برای شنا بروم؟
2360615	I have to work tonight.	3967984	باید امشب کار کنم.
4097481	I must work tonight.	3967984	باید امشب کار کنم.
4097483	I really like being alone.	3951315	من خیلی دوست دارم که تنها باشم
48281	The dog's name is Ken.	3937770	اسم سگ «کِن» است.
4097488	Persian's not hard.	3839877	فارسی سخت نیست.
4097489	Persian is not hard.	3839877	فارسی سخت نیست.
4097492	Have you ever been in Tehran?	3839879	هیچ وقت تهران بودی؟
4097508	Did everyone go crazy?	3816960	همه دیوانه شده‌اند؟
595597	Where were you yesterday?	3813606	تو دیروز کجا بودی؟
462430	Shut up!	3806127	خفه شو!
4097524	Go choke!	3806127	خفه شو!
595288	Shut the fuck up!	3806127	خفه شو!
4097527	I'm doing good, thank you!	3789845	من خوبم ، ممنون.
4097528	I am doing well, thank you.	3789845	من خوبم ، ممنون.
4097543	I'm good, how 'bout you?	3789654	من خوبم. تو خوبی؟
4097544	I'm good, how are you?	3789654	من خوبم. تو خوبی؟
69236	Do you have a car?	3700451	تو ماشین داری؟
138868	Hello, how are you?	3700390	سلام٬ چطوری؟
4097549	Meat or fish?	3589001	گوشت یا ماهی؟
4097550	The more the better.	3588955	هر چه بیشتر، بهتر.
4097551	The faster, the better.	3588946	هر چه زودتر، بهتر .
1324377	I can't die here.	3366692	نمی توانم اینجا بمیرم.
4097612	I stayed awake until morning.	1454421	تا صبح بیدار ماند.
4097613	I stayed awake 'till the morning.	1454421	تا صبح بیدار ماند.
17735	I need you.	698113	بهت احتیاج دارم.
4101232	I spoke to my daughter.	4101231	با دخترم صحبت کردم.
2713131	We're not ready to order yet.	4121677	برای سفارش دادن هنوز آماده نیستیم.
724547	This one or that one?	4138276	این یا آن؟
724547	This one or that one?	4138277	این یکی یا آن یکی؟
724550	I don't like the red jacket.	4138292	ژاکت قرمز را دوست بمی دارم.
724550	I don't like the red jacket.	4138301	ژاکت سرخ را دوست نمی دارم.
4140617	How do you say that in German?	4140731	در زبان آلمانی آن را چگونه می گویید؟
4140584	We took turns cleaning the room.	4140741	ما به نوبت اتاق را تمیز مى کنیم
4138760	Think before you open your mouth.	4140754	قبل از اینکه دهنت را باز کنی فکر کن
4135457	Why do you want this job?	4140763	چرا این کار را می خواهی؟
1098237	I don't like this book.	4143731	من این کتاب را دوست ندارم
4141476	Sometimes it depends on luck.	4143735	برخی مواقع به شانس بستگی دارد
4141411	It doesn't matter at all to me.	4143740	این اصلا برای من مهم نيست
1954767	I can't remember anything.	4143743	نميتوانم چیزی را بخاطر بیاورم
3906094	Talk to her.	4156998	با او حرف بزن.
3906093	Talk to him.	4156998	با او حرف بزن.
2649248	Talk to me.	1128868	با من حرف بزن.
4197253	I cannot speak Turkish.	4197257	من نمی توانم ترکی صحبت کنم
4197231	I can't speak Turkish.	4197257	من نمی توانم ترکی صحبت کنم
4174120	Do you know any restaurants with good Korean food?	4212415	آیا رستورانی با غذای خوب کره ای می شناسی؟
4211977	How's married life?	4212417	زندگی متاهلی چطور است؟
854401	I want coffee.	4254569	قهوه را می‌خواهم.
1398448	If you really want to do something, you'll find a way. If you don't, you'll find an excuse.	2585981	اگر واقعاً بخواهی کاری را انجام دهی، راهی را خواهی یافت. اگر نخواهی کاری را انجام دهی، بهانه ای خواهی یافت.
4293505	She sat smoking.	4293696	او نشست و سیگار کشید.
4293267	"Excuse me, do you speak English?" "Yes. A little."	4293697	ببخشید، شما انگلیسی صحبت می کنید؟ - بعله. یکم.
4293204	My mother carefully opened the door.	4293698	مادرم با احتیاط در را باز کرد.
4287390	I think that my mom knows.	4293699	فکر کنم مادرم میداند.
4287319	Did you find the book you were looking for?	4293700	کتابی که دنبالش می گشتی رو پیدا کردی؟
4287317	Is this the book you're looking for?	4293701	این کتابیه که دنبالش بودی؟
4287290	They're only words.	4293702	آنها فقط لغاتند.
4287288	He's just a politician.	4293704	او فقط یک سیاست مدار است.
4287284	Relax. He's just teasing you.	4293705	آروم باش. او فقط دارد با تو شوخی می کند.
4286969	Are they even really friends?	4293706	آنها اصلا با هم دوست هستند؟
4286965	I don't know how the rest of it goes anymore.	4293708	دیگه نمیدونم بقیش چی بشه.
4286769	There's no furniture in the room.	4293709	هیچ اثاثی در اتاق نیست.
4286456	I can't come with you today.	4293711	امروز نمیتونم با تو بیام.
4293922	If I were rich, I'd pass my time in travelling.	4294096	اگر پولدار بودم، وقتم را به مسافرت رفتن میگذراندم.
4293907	I am Argentinean.	4294099	من آرژانتینی هستم.
4293867	This medicine is to be taken on an empty stomach.	4294101	این دارو باید با شکم خالی مصرف شود.
4293831	He is unpredictable.	4294104	او غیر قابل پیش بینی است.
4293203	The price of wisdom is above pearls.	4294107	ارزش خرد بیشتر از مروارید است.
4292848	There's nothing for me here.	4294109	اینجا هیچ چیزی برای من نیست.
4292135	Nobody wants to work.	4294110	هیچ کس نمیخواهد کار کند.
4292111	Yes, I thought so.	4294111	بعله، فکرشو میکردم.
4292061	Tom likes to eat turtles.	4294113	تام لاک خوردن لاک پشت ها را دوست دارد.
4292049	Arabic is read from right to left.	4294115	عربی از راست به چپ خوانده می شود.
4290645	Please take care of my peacocks.	4294124	لطفا مراقب طاووس های من باش.
4290610	Rome has declared war on Venice.	4294127	روم در ونیس جنگ اعلام کرد.
4290607	Julia thinks pizza is over-rated.	4294132	جولیا معتقده پیتزا اونقدرا هم خوب نیست.
4290371	All I have is one book.	4294134	همه چیزی که دارم یک کتاب است.
4289393	I didn't see any children in the park.	4294135	هیچ بچه ای در پارک ندیدم.
4289372	It's fun to hang out with him.	4294138	گشدن با او مفرح است.
4289355	I did not like the food, but I forced myself to eat it.	4294141	غذا را دوست نداشتم، اما خودم رو وادار به خوردن کردم.
4289327	Tom hid the book under his pillow.	4294143	تام کتاب را زیر بالشش پنهان کرد.
4289237	How do you like to relax and chill out at the end of a long working day?	4294146	بعد از یک روز طولانی مدت کاری چطور دوست داری استراحت کنی?
4288348	I want to buy this jacket.	4294150	میخواهم این ژاکت را بخرم.
4288162	For oral use.	4294151	برای استفاده دهانی.
4288136	Judges often use gavels.	4294154	قاضی ها بیشتر اوقات باج میگیرند.
4287250	He was running away in all haste.	4294160	او با عجله داشت فرار میکرد.
4287187	It's a pleasure for me.	4294161	باعث افتخارمه.
4287032	She has an equal number of grandsons and granddaughters.	4294164	او به اندازه یکسان نوه پسری و دختری دارد.
4286968	Are they actually friends?	4294166	آنها واقعا با هم دوستند?
4286962	He had three sisters, but two died when they were very young.	4294170	او سه تا خواهر داشت، اما دوتاشون وقتی خیلی جوون بودن مردن.
4286952	My youngest brother has two children from his first marriage, and another child from his second.	4294177	کوچک ترین برادرم دو تا بچه از ازدواج اولش، و یکی دیگه از ازدواج دومش داره.
4286888	Tom came up with a plan.	4294182	نقشه ای به ذهن تام رید.
4286882	Both your father and I understand the consequences of your decision.	4294186	هم من و پدرت نتیجه ی این تصمیمت را میدانیم.
4286867	Tom took off the picture on the wall and hung another there.	4294189	تام عکس روی دیوار رو ورداشت و یکی دیگه جاش گذاشت.
4286690	"The Little Prince" by Antoine de Saint-Exupéry has been translated from French into many languages.	4294194	"شاهزاده کوچولو" از آنتونی د سینت اکزوپری از زبان فرانسه به چندین زبان دیگر ترجمه شده است.
4286515	My computer froze up.	4294207	کامپیوترم هنگ کرد.
4286513	The computer froze up.	4294211	کامپیوتر هنگ کرد.
4286181	I am from Budapest.	4294215	من از بوداپست هستم.
4285856	He often eats breakfast here.	4294218	او معمولا اینجا صبحانه میخورد.
4285793	Peaches are sweet.	4294226	هلو ها شیرین هستند.
4285675	Have you ever seen sausage being made?	4294235	تا به حال طریقه ساخت سوسیس رو دیده اید?
4285670	Do you know how sausage is made?	4294240	میدونی چطور سوسیس درست میشه?
4285640	I'm aware I'm not at a good level; therefore, I need to practice more.	4294251	من خودم میدونم که سطحم خوب نیست، پس، به تمرین بیشتری نیاز دارم.
4285527	Greece is not alone!	4294258	یونان تنها نیست!
4284685	Can't we just go home?	4294264	نمیشه بریم خونه?
4284683	When I was younger, many people used to say I was beautiful.	4294271	وقتی جوون تر بودم، خیلی ها بهم میگفتم که خوشگلم.
4284681	The idea was a success.	4294274	ایده یک موفقیت بود.
4284678	I was beautiful.	4294278	من خوشگل بودم.
4284675	I don't have a drinking problem.	4294282	من مشکل نوشیدنی ندارم.
4284679	I was lovely.	4294288	من دوست داشتنی بودم.
4284686	Come and meet everyone!	4294292	بیا و با همه آشنا شو!
4284687	Thank you so much for attending!	4294300	خیلی ممنون برای حضورتون.
4284682	If Maria spoke less hastily, people would be able to understand her better.	4294315	اگه ماریا آهسته تر صحبت میکرد، مردم بهتر حرفاشو میفهمیدن.
4284663	I'm sure you knew my father.	4294325	من مطمئنم که شما پدر من رو میشناختید.
4284662	You shouldn't respect someone just because they're rich.	4294331	فقط چون کسی پولداره نباید بهش احترام بگذارید.
4284661	I know I have to sleep now.	4294335	میدونم باید الان بخوابم.
4284654	Sunlight is the main source of vitamin D.	4294341	نور خورشید منبع اصلی ویتامین دی است.
4284653	One of the teenagers screamed.	4294345	یکی از نوجوان ها فریاد کشید.
4284647	Her hair and the way she holds her head remind me of Maria.	4294356	موهاش و طریقه نگه داشتن سرش من رو به یاد ماریا میندازه.
4284635	That's the village I was born in.	4294369	آن روستایی است که من درش به دنیا اومدم.
4284634	That's the reason she doesn't want to be with him anymore.	4294374	این دلیلیه که او دیگه نمیخواد با او باشه.
4284631	Why does that bother you?	4294378	چرا این اذیتت میکنه?
4284630	He's writing his mother a letter.	4294388	او برای مادرش نامه مینویسه.
4284621	Tom asks a lot of questions.	4294397	تام زیاد سوال میپرسد.
4284611	Where do Mary and Tom live?	4294458	مری و تام کجا زندگی میکنند?
4284608	When will you visit me again?	4294466	کی دوباره به من سر میزنی?
4284605	She has a black puppy.	4294481	او یک توله سگ سیاه دارد.
4284604	She has a small, black dog.	4294486	او یک سگ کوچک سیاه دارد.
4284603	A gentleman would never do something like that.	4294497	یک شخص محترم هیچ وقت همچین کاری نمی کند.
4284602	I have the best mother in the world!	4294500	من بهترین مادر دنیا رو دارم.
4284598	Now I know why Tom hates me.	4294504	الان میدونم چرا تام از من بدش میاد.
4284179	What's her plan?	4294511	نقشش چیه?
4284166	You know, I don't want to kill you.	4294516	میدونی، نمیخوام بکشمت.
4283897	I hate Tom because reasons.	4294524	من به دلایلی از تام متنفرم.
4283864	I need to meet more Peruvian friends.	4294528	من باید دوستان پرویی بیشتری پیدا کنم.
4283842	Do you like German beers?	4294537	آبجو های آلمانی رو دوست داری?
4283807	My group is always lively.	4294542	گروه من همیشه سر زندس.
4283581	She explains the literal meaning of the sentence.	4294550	او معنی لفظ به لفظ جمله را توضیح می دهد.
4283566	I eat some cheese.	4294554	من مقداری پنیر میخورم.
4283496	Vocabulary is the basis of language.	4294563	لغت پایه زبان است.
4283487	The more you have, the more you have to lose.	4294567	هرکه بامش بیش، برفش بیشتر.
4282730	I didn't know she was that old.	4294576	من نمیدونستم او اینقدر پیر است.
4282446	They play the piano.	4294587	آنها پیانو زدند.
4282423	I can see the target.	4294593	هدف را میتونم ببینم.
4282422	I see the target.	4294600	هدف را میبینم.
4282396	Tell him I'll call back later.	4294602	بهش بگو بعدا بهش زنگ میزنم.
4374030	Mary is wary of strangers.	4374423	مری نسبت به غریبه ها محتاط است.
4374025	Mary has no will power.	4374424	مری هیچ اراده ای ندارد.
4373904	This is a dream dictionary.	4374425	این یک کتاب تعبیر خواب است.
4373821	Finish crying and then we'll talk.	4374426	گریه را تمام کن و بعد ما صحبت خواهیم کرد.
4373352	His wife was old but he loved her.	4374427	همسرش پیر بود اما عاشقش بود.
4372943	The plural of 'person' is 'people', not 'persons'.	4374429	جمع شخص، مردم است نه اشخاص.
4372938	The exam included mathematics, physics and chemistry.	4374430	امتحان شامل ریاضیات، فیزیک و شیمی بود.
4372807	He stood in awe before her.	4374432	او با احترام در مقابلش ایستاد.
4372523	Do you think Tom will like the concert?	4374433	فکر می کنی تام کنسرت را دوست خواهد داشت؟
4002353	What's the definition of jazz?	4374435	معنی جاز چیست؟
2568274	She spoke only German.	4430610	او فقط المانی حرف میزد.
2203254	You're reasonable.	4430628	شما قابل قبول هستید.
1836328	Does she like me?	4430634	من رو دوست داره؟
1836328	Does she like me?	4430635	ایا او من را دوست دارد؟
1816098	He works at a restaurant in Japan.	4430637	او در یک رستوران در ژاپن کار می کند.
886947	She announced her engagement to him.	4430641	او نامزدی خود را به او اعلام کرد.
3347391	You'll thank me later.	4430650	تو بعدا از من تشکر خواهی کرد.
4443062	A court without ladies is like a garden without flowers.	828080	حیاط بدون زن مانند باغ بدون گل است.
4455783	I doubt that he's a lawyer.	4461340	فکر می‌کنم که او وکیل است.
2303593	I can't leave here.	4461344	نمی‌توانم از اینجا ترک کنم.
4461698	This apple is sour.	4461700	این سیب ترش است.
625910	International law is a branch of law.	4489384	حقوق بین الملل شاخه ای از حقوق است.
4489436	"What's the purpose of your visit?" "I'm a tourist."	4489437	هدف از سفر چیست؟ من جهانگرد هستم.
2162942	I live in Kazakhstan.	4523885	در قزاقستان زندگی می‌کنم.
3374145	I remember this.	4523890	این را بخاطر می‌آورم.
3417650	Tom hesitated before answering.	4533159	تردّد توم قبل الإجابة.
4533465	Have you put on sunscreen?	4533984	ضد آفتاب زده ای ؟
4533463	Did you put on sunscreen?	4533986	ضد آفتاب زدی؟
4533468	Do you have plans for tomorrow night?	4533988	برنامه ای برای فردا شب داری؟
4533381	I'm going to have to dye my hair.	4533989	می خواهم موهایم را رنگ کنم.
4533380	Why do people dye their hair?	4533990	چرا مردم موهایشان را رنگ می کنند.
4533379	Tom helped Mary dye her hair.	4533992	تام به مری کمک کرد تا موهایش را رنگ کند.
4533378	Tom has dyed his hair black.	4533993	تام موهایش را به رنگ سیاه رنگ کرد.
4533377	Does Tom dye his hair?	4533994	آیا تام موهایش را رنگ می کند؟
4533376	Did you dye your hair?	4533995	آیا تو موهایت را رنگ می کنی؟
4533012	The negotiations failed.	4533996	مذاکرات شکست خورد.
4531984	She often changes her mind.	4533997	او غالباً نظرش را تغییر می دهد.
4531561	I want to learn karate.	4533998	می خواهم کاراته یاد بگیرم.
4531554	They eat healthy foods.	4533999	آنها غذاهای سالم می خورند.
4531549	They eat raw meat.	4534000	آنها گوشت خام می خورند.
4531539	I like Russian food.	4534001	من غذای روسی دوست دارم.
4531535	I like to eat Greek food.	4534002	من غذای یونانی دوست دارم.
4531532	We'll share our food with them.	4534003	ما غذایمان را با آنها تقسیم خواهیم کرد.
4530281	Sorry for the dumb question.	4534004	بخاظر سوال احمقانه ببخشید.
2236981	Tom isn't interested.	4534219	تام به این موضوع علاقه مند نیست.
3345281	You've got to see Tom.	4538837	باید تام را ببینی.
4538910	I have a plastic cup.	4538879	من لیوان پلاستیکی دارم.
687372	What is your phone number?	4538881	شماره تلفنت چیست؟
4541537	Deal with a man as he deals with you.	4541585	با مردم جوری رفتار کن که با تو رفتار می کنند.
4541503	Piet really is a walking dictionary.	4541587	پیت واقعاً یه لغت نامه ی متحرک هست.
4541501	Show me you're brave.	4541588	به من شجاعتت را نشان بده.
4541500	Prove you're brave.	4541589	ثابت کن که شجاعی.
4541497	She predicted the book would be very successful.	4541590	او پیش بینی می کرد که کتاب خیلی موفقیت آمیز باشد.
4541488	The fruits belong to all of you, but the earth belongs to no one.	4541592	میوه ها متعلق به همه ی شماست اما زمین متعلق به هیچ کس نیست.
4540893	Hurricane Katrina hit New Orleans ten years ago.	4541594	طوفان کاترینا ده سال پیش به نیواورلئانز صدمه زد.
4564126	He has absolutely no enemies.	4564138	او مطلقاً هیچ دشمنی ندارد.
4564116	Do you want to go to the station with me?	4564140	می خواهی با من به ایستگاه بروی؟
4564042	These are the most painful memories I have of my childhood.	4564142	اینها دردناک ترین خاطراتی هستند که من از دوران کودکیم دارم.
4564040	She didn't know she had married a monster.	4564143	او نمی دانست که با یک هیولا ازدواج کرده است.
4564026	He was hospitalized for over a month before dying.	4564144	او قبل از مرگ، بیش از یک ماه بستری شده بود.
4563713	Soon, I'll tell you some good news.	4564145	به زودی خبرهای خوبی به شما خواهم گفت.
4575153	Nobody can give you freedom. Nobody can give you equality or justice or anything. If you're a man, you take it.	4575155	هیچ کس نمی توان آزادی را به تو دهد. هیچ کس نمی تواند برابری یا عدالت یا هر چیز دیگری را به تو دهد. اگر انسانی، خودت آن را به دست می آوری.
4575156	Observe good faith and justice toward all nations. Cultivate peace and harmony with all.	4575160	حسن نیت و عدالت را در برابر همه ملل رعایت کن. صلح و سازش را با همگان ترویج کن.
4575161	In the absence of justice, what is sovereignty but organized robbery?	4575169	در فقدان عدالت، حاکمیت چیزی نخواهد بود مگر دزدی سازمان یافته.
414156	Injustice anywhere is a threat to justice everywhere.	4575151	بی عداالتی در هر جا که باشد، تهدیدی برای عدالت در همه جاست.
4594846	At the end of the day, the goals are simple: safety and security.	4594848	در نهایت، اهداف ساده هستند: ایمنی و امنیت.
4594853	The fact is that people are good. Give people affection and security, and they will give affection and be secure in their feelings and their behavior.	4594856	حقیقت این است که مردم خوب هستند، به آنها مهربانی و امنیت اعطا کن؛ بعد آن ها مهربان خواهند بود و در احساسات و رفتارشان نیز ایمن خواهند شد.
4594861	Don't cry because it's over. Smile because it happened.	4594864	گریه نکن که چرا پایان یافت، بخند زیرا اتفاق افتاده بود.
35020	Have you ever been to Paris?	4635647	تا حالا رفتی پاریس؟
2271887	I don't need anything.	4635752	هیچی لازم ندارم.
2764252	He dressed up as a woman.	4635796	مثل یه زن لباس پوشیده.
701897	More coffee, please.	4636676	باز هم قهوه لطفا.
1064331	It wasn't my fault.	4639524	اشتباه من نبود.
2376663	I know you're going to say no.	4639687	میدونم میگی نه.
2892382	Tom was very scared.	4639965	تام خیلی ترسیده بود.
387384	A cat came out from under the desk.	4641841	یه گربه از زیر میز اومد بیرون.
3030776	There's no reason to be afraid.	4642340	دلیلی برای ترسیدن نیست.
547389	This is not a sentence.	4642407	این یه جمله نیست.
825472	A policeman asked the girls if the car was theirs.	4655417	پلیس از دختران پرسید که آیا ماشین مال آنهاست.
48126	I don't know how deep the lake is.	4708506	نمی دانم این دریاچه چه قدر عمق دارد.
2361110	I don't believe in group therapy.	4711105	من به گروه درمانی اعتقادی ندارم.
2408452	I think we should all go outside.	4714552	فکر کنم بایستی همگی بیرون رویم.
2236131	Tom came alone.	4714553	تام تنها آمد.
2236132	Tom came back.	4714556	تام برگشت.
2236133	Tom came by.	4714565	تام سر زد.
2236133	Tom came by.	4714567	تام سرزده آمد.
58904	I would buy this watch, except it's too expensive.	4714579	من این ساعت را می خریدم، اگر که گران نبود.
1094646	Tom didn't think he had the stomach to tell Mary what needed to be done.	4714585	تام فکر نمی کرد که دلش را داشته باشد به ماری بگوید چه کاری بایست انجام می شد.
2462688	All the girls seem to have fallen in love with Tom.	4714588	به نظر می رسد که تام دل تمام دخترها را برده است.
3024035	Something bad happened to Tom.	4714589	اتفاق بدی برای تام افتاد.
430893	I use Firefox.	4714592	من از برنامه ی فایرفاکس استفاده می کنم.
2240638	We're not safe.	4714596	ما در امنیت نیستیم.
54461	What's your home phone number?	4714597	شماره تلفن خانه ات چیست؟
2544539	Tom shut the kitchen door.	4714600	تام در آشپزخانه را محکم به هم زد.
2645934	Tom clenched his fists.	4714603	تام مشت هایش را گره کرد.
3123496	Would you all like some peanuts?	4714605	تنها کمی بادام زمینی می خواهی؟
265659	They are in the way.	4714607	آنها در راهند.
2203146	You're organized.	4714608	شما مرتب هستید.
2800093	Speak softly.	4714611	با نرمی سخن بگو.
28060	Why not see the doctor?	4714614	چرا دکتر ندیدت؟
28979	I'd rather go swimming.	4714626	من بیش از اندازه شنا را دوست دارم.
2218120	You're both liars.	4714627	شما هر دو دروغگو هستید.
4139478	I'll be there in a while.	4714631	برای مدت کوتاهی اینجا می مانم.
481895	Where is her house?	4714632	خانه اش کجاست؟
1839496	I hope it was worth it.	4714633	امیدوارم ارزشش را داشت.
1961846	I thought you'd want to know.	4714634	فکر کردم می خواستی بدانی.
2247573	I will go.	4714635	خواهم رفت.
3348039	You're Tom, aren't you?	4714637	شما تام هستید. این طور نیست؟
1648394	I don't even know him.	4714639	من حتی او را نمی شناسم.
1868421	Tom checked his watch.	4714641	تام به ساعتش نگاهی انداخت.
2802945	I trusted them.	4714642	من به آنها اعتماد کردم.
2245855	I hate fighting.	4714643	من از جدال متنفّرم.
2275883	I didn't make a mistake.	4714645	من اشتباهی نکرده ام.
2544834	I'll stay out of your way.	4714649	من دخالتی در راه و روشت نخواهم کرد.
2648698	Tom is a fanatic.	4714651	تام یک افراطی است.
2388228	I never trusted Tom.	4714652	من هیچ گاه به تام اعتمادی نکردم.
2408282	I think Tom is looking for us.	4714654	من فکر کنم تام دارد دنبالمان می گردد.
2645015	They became good friends.	4714658	آنها دوستان خوبی شدند.
3394346	That's what I said to Tom.	4714659	این چیزی است که من به تام گفته ام.
2243625	They're moving away.	4714660	آنها دارند اسباب کشی می کنند.
3016604	Who's confused?	4714663	کیست که نفهمید؟
260481	I asked him about his new book.	4714665	من راجع به کتاب جدیدش سوال کردم.
1029045	Tom doesn't need to worry about Mary.	4714670	نباید که تام نگران ماری باشد.
2631765	I want to close the account.	4714691	می خواهم حسابم را ببندم.
3375749	It might not even work.	4714692	ممکن بود حتی کار نکند.
4495089	We were impatient.	4714694	ما عجول بودیم.
2407841	I think I understand what went wrong.	4714695	من فکر می کنم فهمیدم که کجای کار اشتباه بود.
239515	Don't open your umbrella in the hall.	4714700	در سالن چترت را باز نکن.
39186	Let's watch TV.	4714753	بیا تلویزیون ببینیم.
2218357	You're running late.	4714755	داری دیر می کنی.
42217	That's common sense.	4714757	این از بدیهیات است.
2203101	I'm needy.	4714759	من نیازمندم.
31764	Mary can dance well.	4714761	ماری می تواند خوب برقصد.
275019	I hear the drum.	4714762	صدای طبل را می شنوم.
288616	He must be over sixty.	4714765	قطعا عمرش بالای شصت سال است.
559000	Bananas are yellow.	4714767	موز زرد است.
55345	Never in my life have I heard such a thing.	4714769	من تا کنون چنین چیزی در زندگی نشنیده ام.
1654	Would you like to dance with me?	4714772	دوست داری با من برقصی؟
1339	I'm so fat.	4714774	من خیلی چاق هستم.
2138	The essence of liberty is mathematics.	4714780	عصاره ی آزادی ریاضیات است.
16010	Are you writing a letter?	4714793	داری نامه می نویسی؟
1040588	Tom just loves pineapple upside-down cake.	4714801	تام کیک آناناسی سر و ته شده را خیلی دوست دارد.
266568	I was delayed by a traffic jam.	4714807	ازدحام ترافیک موجب تاخیرم شد.
1359	I'd be unhappy, but I wouldn't kill myself.	4714886	خوشبخت نخواهم بود، ولی خود را نخواهم کشت.
2096	He disappeared without a trace.	4714893	او بدون هیچ اثری ناپدید شد.
1768245	I admit that I was wrong.	4714895	می پذیرم که خطا کردم.
237692	I'll make you happy.	4714898	من تو را خوشبخت می کنم.
1841559	We succeeded.	4714902	موفق شدیم.
257773	I was happy yesterday.	4714904	دیروز خوشحال بودم.
4690653	The children were swimming naked.	4714918	بچه ها لخت شنا می کنند.
1024810	Tom is thirty years old.	4746170	تام سی ساله است.
2033729	I really want to be with Tom right now.	4746171	واقعا دلم می خواهد هم اکنون با تام باشم.
4013618	Why won't anybody answer my questions?	4746173	چرا هیچ کس پاسخ سؤالهایم را نمی دهد؟
433510	Wonderful!	4746177	حیرت آورست!
1913088	Listen.	4746178	گوش کن.
1972610	Attack!	4746181	حمله!
2083030	Who?	4746184	چه کسی؟
2764108	Smile.	4746196	لبخند بزن.
2412	They quarreled.	4746199	آنها جر و بحث کردند.
18631	Money talks.	4746244	پول کارها را راست و ریس می کند.
20119	You tried.	4746246	تو تلاشت را کرده ای.
20364	I fainted.	4746250	من غش کردم.
24697	Come on!	4746254	بجنب!
24867	What for?	4746259	به چه دلیلی؟
24958	Why me?	4746261	چرا من؟
29664	Please relax.	4746266	لطفا، آرام باش.
29922	Listen carefully.	4746267	به دقت گوش کن.
30054	Sweet dreams!	4746269	خواب های خوش ببینی!
293207	He walks slowly.	4746271	او به آرامی راه می رود.
30126	Drive slowly.	4746273	به آرامی رانندگی کن.
30124	Work slowly.	4746276	به آرامی کار کن.
30399	Louder, please.	4746278	بلندتر، لطفا.
31723	Try again.	4746282	دوباره سعی کن.
31907	Mary ran.	4746283	ماری دوید.
35175	Speak up!	4746287	حرفت را بزن!
37029	Tom frowned.	4746293	تام اخم کرد.
40051	Step aside.	4746300	از یک کنار قدم بردار.
40434	Who cares?	4746310	چه کسی اهمیت می دهد؟
40632	Stop smoking.	4746313	سیگار نکش.
53465	Study hard.	4746316	سخت درس بخوان.
54331	Ladies first.	4746329	اول خانم ها بفرمایند.
278213	Birds fly.	4746344	پرنده ها پرواز می کنند.
280203	Hold it!	4746346	بایست!
281018	Meat, please.	4746348	گوشت، لطفا.
282197	Years passed.	4746350	سالها گذشته است.
285184	Grab him.	4746355	دستگیرش کن.
323576	Wood burns.	4746359	چوب می سوزد.
309976	She tried.	4746361	او سعی کرد.
311898	She smiled.	4746366	او لبخند زد.
316925	She walks.	4746383	او راه می رود.
313193	She cried.	4746389	او گریست.
325436	Keep out!	588492	برو بیرون!
433457	God exists.	4746397	خدا وجود دارد.
433504	Excuse me.	667786	ببخشید.
433729	Once again.	4746408	یک بار دیگر.
433754	Follow him.	4746411	دنبالش برو.
433849	Speak clearly.	4746414	روشن حرف بزن.
435575	Calm down.	4746417	آرام باش.
435769	Everyone dies.	4746421	همه می میرند.
516403	Please leave.	4746424	لطفا برو بیرون.
628230	We agree.	4746433	ما به توافق رسیدیم.
4739738	Exactly!	4754789	دقیقا!
3755337	I am a widow.	4758452	من بیوه زن هستم.
1381	I do not have an account in these forums.	4758497	در این انجمن ها حسابی ندارم.
1009195	Please give me some kind of medicine to curb the pain.	4781193	لطفا چند نوع دارو به من بدهید تا دردم را تسکین دهد.
4436679	Tom is an anti-Semite.	4786682	تام یک ضد سامی است.
4437131	Tom is not an anti-Semite!	4786684	تام یک ضد سامی نیست!
4786620	Tom is taller than Mary.	4786686	تام بلندقدتر از ماری است.
4797827	I've known your father since childhood.	4797825	پدرتون و از بچگی می‌شناسم.
4797830	I think I recognize that man.	4797829	فکر می‌کنم اون مرد و می‌شناسم.
4842484	I'm from Saudi Arabia.	4842527	از عربستان سعودی هستم.
2273618	Tom is very young.	4842534	توم بسیار جوان است.
1151889	The king oppressed his people.	4842553	پادشاه مردم خودش را ستم کرد.
4819418	I will need their help.	4842564	کمکشان را نیاز خواهم داشت.
3129800	It happened over a year ago.	4843771	آن بیش از یک سال پیش رخ داد.
54411	I cannot thank you enough for all your kindness.	4849514	نمی توانم از تمام محبّت هایت تشکر کنم.
